nummer,stadtbezirk,jahr,metric,value
07,Sanderau,2025,abhaengigkeitsquotient,43.0
08,Heidingsfeld,2011,abhaengigkeitsquotient,68.8
08,Heidingsfeld,2012,abhaengigkeitsquotient,68.6
08,Heidingsfeld,2013,abhaengigkeitsquotient,67.3
08,Heidingsfeld,2014,abhaengigkeitsquotient,67.3
08,Heidingsfeld,2015,abhaengigkeitsquotient,67.4
08,Heidingsfeld,2016,abhaengigkeitsquotient,66.6
08,Heidingsfeld,2017,abhaengigkeitsquotient,67.2
08,Heidingsfeld,2018,abhaengigkeitsquotient,67.0
08,Heidingsfeld,2019,abhaengigkeitsquotient,65.9
08,Heidingsfeld,2020,abhaengigkeitsquotient,68.3
08,Heidingsfeld,2021,abhaengigkeitsquotient,68.5
08,Heidingsfeld,2022,abhaengigkeitsquotient,70.5
08,Heidingsfeld,2023,abhaengigkeitsquotient,71.5
08,Heidingsfeld,2024,abhaengigkeitsquotient,70.5
08,Heidingsfeld,2025,abhaengigkeitsquotient,71.7
09,Heuchelhof,2011,abhaengigkeitsquotient,61.7
09,Heuchelhof,2012,abhaengigkeitsquotient,62.8
09,Heuchelhof,2013,abhaengigkeitsquotient,62.9
09,Heuchelhof,2014,abhaengigkeitsquotient,64.5
09,Heuchelhof,2015,abhaengigkeitsquotient,67.1
09,Heuchelhof,2016,abhaengigkeitsquotient,69.8
09,Heuchelhof,2017,abhaengigkeitsquotient,71.8
09,Heuchelhof,2018,abhaengigkeitsquotient,74.7
09,Heuchelhof,2019,abhaengigkeitsquotient,78.0
09,Heuchelhof,2020,abhaengigkeitsquotient,81.2
09,Heuchelhof,2021,abhaengigkeitsquotient,85.9
09,Heuchelhof,2022,abhaengigkeitsquotient,88.4
09,Heuchelhof,2023,abhaengigkeitsquotient,88.8
09,Heuchelhof,2024,abhaengigkeitsquotient,88.7
09,Heuchelhof,2025,abhaengigkeitsquotient,90.8
10,Steinbachtal,2011,abhaengigkeitsquotient,63.2
10,Steinbachtal,2012,abhaengigkeitsquotient,63.9
10,Steinbachtal,2013,abhaengigkeitsquotient,63.1
10,Steinbachtal,2014,abhaengigkeitsquotient,63.1
10,Steinbachtal,2015,abhaengigkeitsquotient,63.7
10,Steinbachtal,2016,abhaengigkeitsquotient,64.9
10,Steinbachtal,2017,abhaengigkeitsquotient,64.0
10,Steinbachtal,2018,abhaengigkeitsquotient,64.2
10,Steinbachtal,2019,abhaengigkeitsquotient,65.7
10,Steinbachtal,2020,abhaengigkeitsquotient,65.3
10,Steinbachtal,2021,abhaengigkeitsquotient,66.4
10,Steinbachtal,2022,abhaengigkeitsquotient,67.5
10,Steinbachtal,2023,abhaengigkeitsquotient,68.2
10,Steinbachtal,2024,abhaengigkeitsquotient,67.3
10,Steinbachtal,2025,abhaengigkeitsquotient,66.3
11,Versbach,2011,abhaengigkeitsquotient,60.2
11,Versbach,2012,abhaengigkeitsquotient,60.0
11,Versbach,2013,abhaengigkeitsquotient,60.6
11,Versbach,2014,abhaengigkeitsquotient,62.1
11,Versbach,2015,abhaengigkeitsquotient,61.7
11,Versbach,2016,abhaengigkeitsquotient,62.7
11,Versbach,2017,abhaengigkeitsquotient,63.2
11,Versbach,2018,abhaengigkeitsquotient,64.2
11,Versbach,2019,abhaengigkeitsquotient,64.3
11,Versbach,2020,abhaengigkeitsquotient,65.2
11,Versbach,2021,abhaengigkeitsquotient,64.0
11,Versbach,2022,abhaengigkeitsquotient,66.1
11,Versbach,2023,abhaengigkeitsquotient,66.2
11,Versbach,2024,abhaengigkeitsquotient,67.1
11,Versbach,2025,abhaengigkeitsquotient,68.3
12,Lengfeld,2011,abhaengigkeitsquotient,55.2
12,Lengfeld,2012,abhaengigkeitsquotient,55.9
12,Lengfeld,2013,abhaengigkeitsquotient,57.5
12,Lengfeld,2014,abhaengigkeitsquotient,58.6
12,Lengfeld,2015,abhaengigkeitsquotient,60.2
12,Lengfeld,2016,abhaengigkeitsquotient,61.4
12,Lengfeld,2017,abhaengigkeitsquotient,62.3
12,Lengfeld,2018,abhaengigkeitsquotient,63.6
12,Lengfeld,2019,abhaengigkeitsquotient,64.8
12,Lengfeld,2020,abhaengigkeitsquotient,65.8
12,Lengfeld,2021,abhaengigkeitsquotient,65.8
12,Lengfeld,2022,abhaengigkeitsquotient,66.4
12,Lengfeld,2023,abhaengigkeitsquotient,67.4
12,Lengfeld,2024,abhaengigkeitsquotient,67.3
12,Lengfeld,2025,abhaengigkeitsquotient,67.6
13,Rottenbauer,2011,abhaengigkeitsquotient,61.2
13,Rottenbauer,2012,abhaengigkeitsquotient,60.5
13,Rottenbauer,2013,abhaengigkeitsquotient,59.9
13,Rottenbauer,2014,abhaengigkeitsquotient,59.7
13,Rottenbauer,2015,abhaengigkeitsquotient,59.8
13,Rottenbauer,2016,abhaengigkeitsquotient,60.3
13,Rottenbauer,2017,abhaengigkeitsquotient,61.9
13,Rottenbauer,2018,abhaengigkeitsquotient,60.8
13,Rottenbauer,2019,abhaengigkeitsquotient,61.5
13,Rottenbauer,2020,abhaengigkeitsquotient,62.6
13,Rottenbauer,2021,abhaengigkeitsquotient,66.0
13,Rottenbauer,2022,abhaengigkeitsquotient,69.1
13,Rottenbauer,2023,abhaengigkeitsquotient,71.0
13,Rottenbauer,2024,abhaengigkeitsquotient,73.7
13,Rottenbauer,2025,abhaengigkeitsquotient,78.2
01,Altstadt,2011,greyingindex,45.7
01,Altstadt,2012,greyingindex,45.1
01,Altstadt,2013,greyingindex,45.2
01,Altstadt,2014,greyingindex,47.4
01,Altstadt,2015,greyingindex,47.9
01,Altstadt,2016,greyingindex,49.8
01,Altstadt,2017,greyingindex,50.1
01,Altstadt,2018,greyingindex,48.4
01,Altstadt,2019,greyingindex,52.2
01,Altstadt,2020,greyingindex,54.7
01,Altstadt,2021,greyingindex,53.9
01,Altstadt,2022,greyingindex,50.0
01,Altstadt,2023,greyingindex,49.5
01,Altstadt,2024,greyingindex,49.3
01,Altstadt,2025,greyingindex,48.8
02,Zellerau,2011,greyingindex,28.9
02,Zellerau,2012,greyingindex,28.7
02,Zellerau,2013,greyingindex,28.0
02,Zellerau,2014,greyingindex,29.1
02,Zellerau,2015,greyingindex,28.9
02,Zellerau,2016,greyingindex,30.3
02,Zellerau,2017,greyingindex,31.8
02,Zellerau,2018,greyingindex,32.4
02,Zellerau,2019,greyingindex,35.5
02,Zellerau,2020,greyingindex,36.0
02,Zellerau,2021,greyingindex,35.9
02,Zellerau,2022,greyingindex,34.3
02,Zellerau,2023,greyingindex,33.6
02,Zellerau,2024,greyingindex,33.8
02,Zellerau,2025,greyingindex,31.6
03,Dürrbachtal,2011,greyingindex,18.7
03,Dürrbachtal,2012,greyingindex,19.3
03,Dürrbachtal,2013,greyingindex,20.2
03,Dürrbachtal,2014,greyingindex,20.9
03,Dürrbachtal,2015,greyingindex,21.2
03,Dürrbachtal,2016,greyingindex,23.7
03,Dürrbachtal,2017,greyingindex,24.9
03,Dürrbachtal,2018,greyingindex,28.7
03,Dürrbachtal,2019,greyingindex,31.0
03,Dürrbachtal,2020,greyingindex,33.5
03,Dürrbachtal,2021,greyingindex,34.0
03,Dürrbachtal,2022,greyingindex,33.5
03,Dürrbachtal,2023,greyingindex,31.8
03,Dürrbachtal,2024,greyingindex,33.3
03,Dürrbachtal,2025,greyingindex,32.0
04,Grombühl,2011,greyingindex,25.9
04,Grombühl,2012,greyingindex,24.7
04,Grombühl,2013,greyingindex,24.1
04,Grombühl,2014,greyingindex,26.2
04,Grombühl,2015,greyingindex,28.3
04,Grombühl,2016,greyingindex,29.4
04,Grombühl,2017,greyingindex,32.7
04,Grombühl,2018,greyingindex,32.6
04,Grombühl,2019,greyingindex,33.8
04,Grombühl,2020,greyingindex,34.4
04,Grombühl,2021,greyingindex,32.2
04,Grombühl,2022,greyingindex,29.7
04,Grombühl,2023,greyingindex,29.5
04,Grombühl,2024,greyingindex,28.9
04,Grombühl,2025,greyingindex,26.7
05,Lindleinsmühle,2011,greyingindex,25.4
05,Lindleinsmühle,2012,greyingindex,27.2
05,Lindleinsmühle,2013,greyingindex,28.7
05,Lindleinsmühle,2014,greyingindex,32.8
05,Lindleinsmühle,2015,greyingindex,38.2
05,Lindleinsmühle,2016,greyingindex,39.8
05,Lindleinsmühle,2017,greyingindex,42.0
05,Lindleinsmühle,2018,greyingindex,43.0
05,Lindleinsmühle,2019,greyingindex,47.2
05,Lindleinsmühle,2020,greyingindex,49.3
05,Lindleinsmühle,2021,greyingindex,49.2
05,Lindleinsmühle,2022,greyingindex,49.7
05,Lindleinsmühle,2023,greyingindex,50.8
05,Lindleinsmühle,2024,greyingindex,51.6
05,Lindleinsmühle,2025,greyingindex,49.9
06,Frauenland,2011,greyingindex,37.2
06,Frauenland,2012,greyingindex,35.0
06,Frauenland,2013,greyingindex,34.4
06,Frauenland,2014,greyingindex,35.3
06,Frauenland,2015,greyingindex,36.7
06,Frauenland,2016,greyingindex,37.0
06,Frauenland,2017,greyingindex,34.6
06,Frauenland,2018,greyingindex,39.3
06,Frauenland,2019,greyingindex,42.9
06,Frauenland,2020,greyingindex,43.9
06,Frauenland,2021,greyingindex,44.5
06,Frauenland,2022,greyingindex,42.6
06,Frauenland,2023,greyingindex,41.0
06,Frauenland,2024,greyingindex,40.1
06,Frauenland,2025,greyingindex,37.7
07,Sanderau,2011,greyingindex,56.7
07,Sanderau,2012,greyingindex,56.7
07,Sanderau,2013,greyingindex,56.9
07,Sanderau,2014,greyingindex,57.7
07,Sanderau,2015,greyingindex,59.5
07,Sanderau,2016,greyingindex,59.2
07,Sanderau,2017,greyingindex,61.2
07,Sanderau,2018,greyingindex,59.2
07,Sanderau,2019,greyingindex,63.6
07,Sanderau,2020,greyingindex,63.6
07,Sanderau,2021,greyingindex,65.7
07,Sanderau,2022,greyingindex,64.2
07,Sanderau,2023,greyingindex,61.2
07,Sanderau,2024,greyingindex,59.9
07,Sanderau,2025,greyingindex,55.2
08,Heidingsfeld,2011,greyingindex,30.2
08,Heidingsfeld,2012,greyingindex,30.4
08,Heidingsfeld,2013,greyingindex,29.9
08,Heidingsfeld,2014,greyingindex,31.2
08,Heidingsfeld,2015,greyingindex,32.2
08,Heidingsfeld,2016,greyingindex,33.3
08,Heidingsfeld,2017,greyingindex,34.1
08,Heidingsfeld,2018,greyingindex,35.9
08,Heidingsfeld,2019,greyingindex,37.8
08,Heidingsfeld,2020,greyingindex,39.0
08,Heidingsfeld,2021,greyingindex,39.2
08,Heidingsfeld,2022,greyingindex,38.5
08,Heidingsfeld,2023,greyingindex,37.5
08,Heidingsfeld,2024,greyingindex,36.4
08,Heidingsfeld,2025,greyingindex,33.7
09,Heuchelhof,2011,greyingindex,21.3
09,Heuchelhof,2012,greyingindex,21.3
09,Heuchelhof,2013,greyingindex,21.2
09,Heuchelhof,2014,greyingindex,21.5
09,Heuchelhof,2015,greyingindex,21.3
09,Heuchelhof,2016,greyingindex,22.4
09,Heuchelhof,2017,greyingindex,23.2
09,Heuchelhof,2018,greyingindex,25.3
09,Heuchelhof,2019,greyingindex,26.0
09,Heuchelhof,2020,greyingindex,28.4
09,Heuchelhof,2021,greyingindex,30.8
09,Heuchelhof,2022,greyingindex,30.2
09,Heuchelhof,2023,greyingindex,29.2
09,Heuchelhof,2024,greyingindex,28.3
09,Heuchelhof,2025,greyingindex,27.8
10,Steinbachtal,2011,greyingindex,29.8
10,Steinbachtal,2012,greyingindex,28.6
10,Steinbachtal,2013,greyingindex,26.6
10,Steinbachtal,2014,greyingindex,26.7
10,Steinbachtal,2015,greyingindex,27.3
10,Steinbachtal,2016,greyingindex,27.4
10,Steinbachtal,2017,greyingindex,28.4
10,Steinbachtal,2018,greyingindex,29.2
10,Steinbachtal,2019,greyingindex,34.0
10,Steinbachtal,2020,greyingindex,35.6
10,Steinbachtal,2021,greyingindex,38.0
10,Steinbachtal,2022,greyingindex,39.0
10,Steinbachtal,2023,greyingindex,40.2
10,Steinbachtal,2024,greyingindex,40.0
10,Steinbachtal,2025,greyingindex,37.2
11,Versbach,2011,greyingindex,27.7
11,Versbach,2012,greyingindex,29.3
11,Versbach,2013,greyingindex,27.0
11,Versbach,2014,greyingindex,28.1
11,Versbach,2015,greyingindex,27.5
11,Versbach,2016,greyingindex,30.4
11,Versbach,2017,greyingindex,32.7
11,Versbach,2018,greyingindex,34.4
11,Versbach,2019,greyingindex,36.5
11,Versbach,2020,greyingindex,38.4
11,Versbach,2021,greyingindex,38.3
11,Versbach,2022,greyingindex,36.4
11,Versbach,2023,greyingindex,35.6
11,Versbach,2024,greyingindex,36.5
11,Versbach,2025,greyingindex,32.8
12,Lengfeld,2011,greyingindex,16.7
12,Lengfeld,2012,greyingindex,16.6
12,Lengfeld,2013,greyingindex,17.0
12,Lengfeld,2014,greyingindex,17.5
12,Lengfeld,2015,greyingindex,18.3
12,Lengfeld,2016,greyingindex,19.4
12,Lengfeld,2017,greyingindex,21.0
12,Lengfeld,2018,greyingindex,21.9
12,Lengfeld,2019,greyingindex,24.6
12,Lengfeld,2020,greyingindex,26.7
12,Lengfeld,2021,greyingindex,29.4
12,Lengfeld,2022,greyingindex,30.7
12,Lengfeld,2023,greyingindex,30.0
12,Lengfeld,2024,greyingindex,30.5
12,Lengfeld,2025,greyingindex,29.3
13,Rottenbauer,2011,greyingindex,18.5
13,Rottenbauer,2012,greyingindex,19.0
13,Rottenbauer,2013,greyingindex,17.9
13,Rottenbauer,2014,greyingindex,18.5
13,Rottenbauer,2015,greyingindex,18.1
13,Rottenbauer,2016,greyingindex,18.5
13,Rottenbauer,2017,greyingindex,19.7
13,Rottenbauer,2018,greyingindex,21.3
13,Rottenbauer,2019,greyingindex,22.7
13,Rottenbauer,2020,greyingindex,22.6
13,Rottenbauer,2021,greyingindex,22.9
13,Rottenbauer,2022,greyingindex,23.2
13,Rottenbauer,2023,greyingindex,23.6
13,Rottenbauer,2024,greyingindex,22.7
13,Rottenbauer,2025,greyingindex,21.1
01,Altstadt,2011,haushalte,14216.0
01,Altstadt,2012,haushalte,14366.0
01,Altstadt,2013,haushalte,14476.0
01,Altstadt,2014,haushalte,14287.0
01,Altstadt,2015,haushalte,14862.0
01,Altstadt,2016,haushalte,15117.0
01,Altstadt,2017,haushalte,15359.0
01,Altstadt,2018,haushalte,15477.0
01,Altstadt,2019,haushalte,15527.0
01,Altstadt,2020,haushalte,15505.0
01,Altstadt,2021,haushalte,15334.0
01,Altstadt,2022,haushalte,15177.0
01,Altstadt,2023,haushalte,15294.0
01,Altstadt,2024,haushalte,14216.0
01,Altstadt,2025,haushalte,15144.0
02,Zellerau,2011,haushalte,7214.0
02,Zellerau,2012,haushalte,7220.0
02,Zellerau,2013,haushalte,7340.0
02,Zellerau,2014,haushalte,7348.0
02,Zellerau,2015,haushalte,7343.0
02,Zellerau,2016,haushalte,7606.0
02,Zellerau,2017,haushalte,7549.0
02,Zellerau,2018,haushalte,7530.0
02,Zellerau,2019,haushalte,7537.0
02,Zellerau,2020,haushalte,7598.0
02,Zellerau,2021,haushalte,7551.0
02,Zellerau,2022,haushalte,7486.0
02,Zellerau,2023,haushalte,7553.0
02,Zellerau,2024,haushalte,7214.0
02,Zellerau,2025,haushalte,7636.0
03,Dürrbachtal,2011,haushalte,2960.0
03,Dürrbachtal,2012,haushalte,2952.0
03,Dürrbachtal,2013,haushalte,2983.0
03,Dürrbachtal,2014,haushalte,2975.0
03,Dürrbachtal,2015,haushalte,3122.0
03,Dürrbachtal,2016,haushalte,3150.0
03,Dürrbachtal,2017,haushalte,3141.0
03,Dürrbachtal,2018,haushalte,3102.0
03,Dürrbachtal,2019,haushalte,3130.0
03,Dürrbachtal,2020,haushalte,3124.0
03,Dürrbachtal,2021,haushalte,3136.0
03,Dürrbachtal,2022,haushalte,3148.0
03,Dürrbachtal,2023,haushalte,3141.0
03,Dürrbachtal,2024,haushalte,2960.0
03,Dürrbachtal,2025,haushalte,3168.0
04,Grombühl,2011,haushalte,6398.0
04,Grombühl,2012,haushalte,6453.0
04,Grombühl,2013,haushalte,6429.0
04,Grombühl,2014,haushalte,6457.0
04,Grombühl,2015,haushalte,6463.0
04,Grombühl,2016,haushalte,6481.0
04,Grombühl,2017,haushalte,6490.0
04,Grombühl,2018,haushalte,6474.0
04,Grombühl,2019,haushalte,6496.0
04,Grombühl,2020,haushalte,6250.0
04,Grombühl,2021,haushalte,6331.0
04,Grombühl,2022,haushalte,6405.0
04,Grombühl,2023,haushalte,6222.0
04,Grombühl,2024,haushalte,6398.0
04,Grombühl,2025,haushalte,6604.0
05,Lindleinsmühle,2011,haushalte,2378.0
05,Lindleinsmühle,2012,haushalte,2384.0
05,Lindleinsmühle,2013,haushalte,2403.0
05,Lindleinsmühle,2014,haushalte,2407.0
05,Lindleinsmühle,2015,haushalte,2417.0
05,Lindleinsmühle,2016,haushalte,2420.0
05,Lindleinsmühle,2017,haushalte,2416.0
05,Lindleinsmühle,2018,haushalte,2385.0
05,Lindleinsmühle,2019,haushalte,2473.0
05,Lindleinsmühle,2020,haushalte,2452.0
05,Lindleinsmühle,2021,haushalte,2469.0
05,Lindleinsmühle,2022,haushalte,2442.0
05,Lindleinsmühle,2023,haushalte,2428.0
05,Lindleinsmühle,2024,haushalte,2378.0
05,Lindleinsmühle,2025,haushalte,2409.0
06,Frauenland,2011,haushalte,11237.0
06,Frauenland,2012,haushalte,11399.0
06,Frauenland,2013,haushalte,11468.0
06,Frauenland,2014,haushalte,11370.0
06,Frauenland,2015,haushalte,11895.0
06,Frauenland,2016,haushalte,12240.0
06,Frauenland,2017,haushalte,12356.0
06,Frauenland,2018,haushalte,12911.0
06,Frauenland,2019,haushalte,12865.0
06,Frauenland,2020,haushalte,12925.0
06,Frauenland,2021,haushalte,12931.0
06,Frauenland,2022,haushalte,12960.0
06,Frauenland,2023,haushalte,13345.0
06,Frauenland,2024,haushalte,11237.0
06,Frauenland,2025,haushalte,13907.0
07,Sanderau,2011,haushalte,9021.0
07,Sanderau,2012,haushalte,9250.0
07,Sanderau,2013,haushalte,9559.0
07,Sanderau,2014,haushalte,9349.0
07,Sanderau,2015,haushalte,9370.0
07,Sanderau,2016,haushalte,9632.0
07,Sanderau,2017,haushalte,9706.0
07,Sanderau,2018,haushalte,9878.0
07,Sanderau,2019,haushalte,9866.0
07,Sanderau,2020,haushalte,9856.0
07,Sanderau,2021,haushalte,9648.0
07,Sanderau,2022,haushalte,9757.0
07,Sanderau,2023,haushalte,9749.0
07,Sanderau,2024,haushalte,9021.0
07,Sanderau,2025,haushalte,9930.0
08,Heidingsfeld,2011,haushalte,5420.0
08,Heidingsfeld,2012,haushalte,5435.0
08,Heidingsfeld,2013,haushalte,5514.0
08,Heidingsfeld,2014,haushalte,5519.0
08,Heidingsfeld,2015,haushalte,5552.0
08,Heidingsfeld,2016,haushalte,5693.0
08,Heidingsfeld,2017,haushalte,5755.0
08,Heidingsfeld,2018,haushalte,5740.0
08,Heidingsfeld,2019,haushalte,5764.0
08,Heidingsfeld,2020,haushalte,5660.0
08,Heidingsfeld,2021,haushalte,5655.0
08,Heidingsfeld,2022,haushalte,5714.0
08,Heidingsfeld,2023,haushalte,5719.0
08,Heidingsfeld,2024,haushalte,5420.0
08,Heidingsfeld,2025,haushalte,5745.0
09,Heuchelhof,2011,haushalte,4495.0
09,Heuchelhof,2012,haushalte,4585.0
09,Heuchelhof,2013,haushalte,4675.0
09,Heuchelhof,2014,haushalte,4718.0
09,Heuchelhof,2015,haushalte,4742.0
09,Heuchelhof,2016,haushalte,4738.0
09,Heuchelhof,2017,haushalte,4635.0
09,Heuchelhof,2018,haushalte,4784.0
09,Heuchelhof,2019,haushalte,4690.0
09,Heuchelhof,2020,haushalte,4688.0
09,Heuchelhof,2021,haushalte,4630.0
09,Heuchelhof,2022,haushalte,4634.0
09,Heuchelhof,2023,haushalte,4682.0
09,Heuchelhof,2024,haushalte,4495.0
09,Heuchelhof,2025,haushalte,4669.0
10,Steinbachtal,2011,haushalte,2643.0
10,Steinbachtal,2012,haushalte,2687.0
10,Steinbachtal,2013,haushalte,2732.0
10,Steinbachtal,2014,haushalte,2717.0
10,Steinbachtal,2015,haushalte,2809.0
10,Steinbachtal,2016,haushalte,2799.0
10,Steinbachtal,2017,haushalte,2775.0
10,Steinbachtal,2018,haushalte,2811.0
10,Steinbachtal,2019,haushalte,2755.0
10,Steinbachtal,2020,haushalte,2759.0
10,Steinbachtal,2021,haushalte,2758.0
10,Steinbachtal,2022,haushalte,2765.0
10,Steinbachtal,2023,haushalte,2743.0
10,Steinbachtal,2024,haushalte,2643.0
10,Steinbachtal,2025,haushalte,2748.0
11,Versbach,2011,haushalte,3557.0
11,Versbach,2012,haushalte,3592.0
11,Versbach,2013,haushalte,3609.0
11,Versbach,2014,haushalte,3627.0
11,Versbach,2015,haushalte,3650.0
11,Versbach,2016,haushalte,3693.0
11,Versbach,2017,haushalte,3701.0
11,Versbach,2018,haushalte,3709.0
11,Versbach,2019,haushalte,3691.0
11,Versbach,2020,haushalte,3678.0
11,Versbach,2021,haushalte,3725.0
11,Versbach,2022,haushalte,3739.0
11,Versbach,2023,haushalte,3721.0
11,Versbach,2024,haushalte,3557.0
11,Versbach,2025,haushalte,3740.0
12,Lengfeld,2011,haushalte,5375.0
12,Lengfeld,2012,haushalte,5442.0
12,Lengfeld,2013,haushalte,5500.0
12,Lengfeld,2014,haushalte,5485.0
12,Lengfeld,2015,haushalte,5603.0
12,Lengfeld,2016,haushalte,5614.0
12,Lengfeld,2017,haushalte,5699.0
12,Lengfeld,2018,haushalte,5736.0
12,Lengfeld,2019,haushalte,5635.0
12,Lengfeld,2020,haushalte,5680.0
12,Lengfeld,2021,haushalte,5652.0
12,Lengfeld,2022,haushalte,5675.0
12,Lengfeld,2023,haushalte,5645.0
12,Lengfeld,2024,haushalte,5375.0
12,Lengfeld,2025,haushalte,5765.0
13,Rottenbauer,2011,haushalte,1528.0
13,Rottenbauer,2012,haushalte,1554.0
13,Rottenbauer,2013,haushalte,1608.0
13,Rottenbauer,2014,haushalte,1644.0
13,Rottenbauer,2015,haushalte,1727.0
13,Rottenbauer,2016,haushalte,1732.0
13,Rottenbauer,2017,haushalte,1787.0
13,Rottenbauer,2018,haushalte,1768.0
13,Rottenbauer,2019,haushalte,1789.0
13,Rottenbauer,2020,haushalte,1791.0
13,Rottenbauer,2021,haushalte,1806.0
13,Rottenbauer,2022,haushalte,1808.0
13,Rottenbauer,2023,haushalte,1831.0
13,Rottenbauer,2024,haushalte,1528.0
13,Rottenbauer,2025,haushalte,1838.0
01,Altstadt,2011,haushalte_groesse,1.4
01,Altstadt,2012,haushalte_groesse,1.4
01,Altstadt,2013,haushalte_groesse,1.4
01,Altstadt,2014,haushalte_groesse,1.4
01,Altstadt,2015,haushalte_groesse,1.4
01,Altstadt,2016,haushalte_groesse,1.4
01,Altstadt,2017,haushalte_groesse,1.4
01,Altstadt,2018,haushalte_groesse,1.4
01,Altstadt,2019,haushalte_groesse,1.4
01,Altstadt,2020,haushalte_groesse,1.4
01,Altstadt,2021,haushalte_groesse,1.4
01,Altstadt,2022,haushalte_groesse,1.4
01,Altstadt,2023,haushalte_groesse,1.4
01,Altstadt,2024,haushalte_groesse,1.4
01,Altstadt,2025,haushalte_groesse,1.4
02,Zellerau,2011,haushalte_groesse,1.7
02,Zellerau,2012,haushalte_groesse,1.7
02,Zellerau,2013,haushalte_groesse,1.7
02,Zellerau,2014,haushalte_groesse,1.7
02,Zellerau,2015,haushalte_groesse,1.7
02,Zellerau,2016,haushalte_groesse,1.6
02,Zellerau,2017,haushalte_groesse,1.6
02,Zellerau,2018,haushalte_groesse,1.7
02,Zellerau,2019,haushalte_groesse,1.7
02,Zellerau,2020,haushalte_groesse,1.6
02,Zellerau,2021,haushalte_groesse,1.7
02,Zellerau,2022,haushalte_groesse,1.7
02,Zellerau,2023,haushalte_groesse,1.7
02,Zellerau,2024,haushalte_groesse,1.7
02,Zellerau,2025,haushalte_groesse,1.7
03,Dürrbachtal,2011,haushalte_groesse,2.2
03,Dürrbachtal,2012,haushalte_groesse,2.2
03,Dürrbachtal,2013,haushalte_groesse,2.1
03,Dürrbachtal,2014,haushalte_groesse,2.1
03,Dürrbachtal,2015,haushalte_groesse,2.1
03,Dürrbachtal,2016,haushalte_groesse,2.1
03,Dürrbachtal,2017,haushalte_groesse,2.1
03,Dürrbachtal,2018,haushalte_groesse,2.1
03,Dürrbachtal,2019,haushalte_groesse,2.1
03,Dürrbachtal,2020,haushalte_groesse,2.0
03,Dürrbachtal,2021,haushalte_groesse,2.0
03,Dürrbachtal,2022,haushalte_groesse,2.0
03,Dürrbachtal,2023,haushalte_groesse,2.0
03,Dürrbachtal,2024,haushalte_groesse,2.0
03,Dürrbachtal,2025,haushalte_groesse,2.0
04,Grombühl,2011,haushalte_groesse,1.5
04,Grombühl,2012,haushalte_groesse,1.4
04,Grombühl,2013,haushalte_groesse,1.4
04,Grombühl,2014,haushalte_groesse,1.4
04,Grombühl,2015,haushalte_groesse,1.4
04,Grombühl,2016,haushalte_groesse,1.4
04,Grombühl,2017,haushalte_groesse,1.4
04,Grombühl,2018,haushalte_groesse,1.4
04,Grombühl,2019,haushalte_groesse,1.4
04,Grombühl,2020,haushalte_groesse,1.4
04,Grombühl,2021,haushalte_groesse,1.5
04,Grombühl,2022,haushalte_groesse,1.5
04,Grombühl,2023,haushalte_groesse,1.5
04,Grombühl,2024,haushalte_groesse,1.5
04,Grombühl,2025,haushalte_groesse,1.4
05,Lindleinsmühle,2011,haushalte_groesse,2.1
05,Lindleinsmühle,2012,haushalte_groesse,2.1
05,Lindleinsmühle,2013,haushalte_groesse,2.1
05,Lindleinsmühle,2014,haushalte_groesse,2.1
05,Lindleinsmühle,2015,haushalte_groesse,2.1
05,Lindleinsmühle,2016,haushalte_groesse,2.1
05,Lindleinsmühle,2017,haushalte_groesse,2.1
05,Lindleinsmühle,2018,haushalte_groesse,2.1
05,Lindleinsmühle,2019,haushalte_groesse,2.1
05,Lindleinsmühle,2020,haushalte_groesse,2.1
05,Lindleinsmühle,2021,haushalte_groesse,2.0
05,Lindleinsmühle,2022,haushalte_groesse,2.0
05,Lindleinsmühle,2023,haushalte_groesse,2.1
05,Lindleinsmühle,2024,haushalte_groesse,2.1
05,Lindleinsmühle,2025,haushalte_groesse,2.1
06,Frauenland,2011,haushalte_groesse,1.7
06,Frauenland,2012,haushalte_groesse,1.7
06,Frauenland,2013,haushalte_groesse,1.7
06,Frauenland,2014,haushalte_groesse,1.7
06,Frauenland,2015,haushalte_groesse,1.7
06,Frauenland,2016,haushalte_groesse,1.7
06,Frauenland,2017,haushalte_groesse,1.7
06,Frauenland,2018,haushalte_groesse,1.7
06,Frauenland,2019,haushalte_groesse,1.7
06,Frauenland,2020,haushalte_groesse,1.7
06,Frauenland,2021,haushalte_groesse,1.7
06,Frauenland,2022,haushalte_groesse,1.7
06,Frauenland,2023,haushalte_groesse,1.7
06,Frauenland,2024,haushalte_groesse,1.7
06,Frauenland,2025,haushalte_groesse,1.7
07,Sanderau,2011,haushalte_groesse,1.5
07,Sanderau,2012,haushalte_groesse,1.5
07,Sanderau,2013,haushalte_groesse,1.5
07,Sanderau,2014,haushalte_groesse,1.5
07,Sanderau,2015,haushalte_groesse,1.5
07,Sanderau,2016,haushalte_groesse,1.5
07,Sanderau,2017,haushalte_groesse,1.5
07,Sanderau,2018,haushalte_groesse,1.5
07,Sanderau,2019,haushalte_groesse,1.5
07,Sanderau,2020,haushalte_groesse,1.5
07,Sanderau,2021,haushalte_groesse,1.5
07,Sanderau,2022,haushalte_groesse,1.5
07,Sanderau,2023,haushalte_groesse,1.5
07,Sanderau,2024,haushalte_groesse,1.5
07,Sanderau,2025,haushalte_groesse,1.5
